Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1749220109,3,,Aggregated,2.000000,2.000000,66,67,68,69,72,78,180,200,200,200,200,110,110,66,70.60517272739989,61.31349998759106,203.43349999166094,119.0
1749220110,3,,Aggregated,1.900000,1.900000,66,67,68,69,72,78,180,200,200,200,200,113,113,66,70.47448761076605,61.31349998759106,203.43349999166094,119.0
1749220111,3,,Aggregated,1.900000,1.900000,66,67,68,69,72,78,180,200,200,200,200,113,113,66,70.47448761076605,61.31349998759106,203.43349999166094,119.0
1749220112,3,,Aggregated,1.900000,1.900000,66,67,68,68,72,78,180,200,200,200,200,116,116,66,70.31254051742445,61.31349998759106,203.43349999166094,119.0
1749220113,3,,Aggregated,2.100000,2.100000,66,67,68,69,72,78,180,200,200,200,200,117,117,66,70.34634786352524,61.31349998759106,203.43349999166094,119.0
1749220114,3,,Aggregated,2.000000,2.000000,66,67,68,69,72,78,180,200,200,200,200,119,119,66,70.26727815151817,61.31349998759106,203.43349999166094,119.0
1749220115,3,,Aggregated,1.900000,1.900000,66,67,68,69,72,78,180,200,200,200,200,120,120,66,70.21346666697355,61.31349998759106,203.43349999166094,119.0
1749220116,3,,Aggregated,2.000000,2.000000,66,67,68,69,72,78,180,200,200,200,200,122,122,66,70.14029262314043,61.31349998759106,203.43349999166094,119.0
1749220117,3,,Aggregated,1.800000,1.800000,66,67,68,69,72,78,180,200,200,200,200,126,126,66,70.01191190497521,61.31349998759106,203.43349999166094,119.0
1749220118,3,,Aggregated,1.600000,1.600000,66,67,68,69,72,78,180,200,200,200,200,127,127,66,69.98282440962805,61.31349998759106,203.43349999166094,119.0
1749220119,3,,Aggregated,1.800000,1.800000,66,67,68,69,72,78,180,200,200,200,200,129,129,66,69.91002325597128,61.31349998759106,203.43349999166094,119.0
1749220120,3,,Aggregated,1.900000,1.900000,66,67,68,68,71,78,180,200,200,200,200,131,131,66,69.83663664130096,61.31349998759106,203.43349999166094,119.0
1749220121,3,,Aggregated,1.900000,1.900000,66,67,68,68,71,78,180,200,200,200,200,132,132,66,69.8004356062015,61.31349998759106,203.43349999166094,119.0
1749220122,3,,Aggregated,1.900000,1.900000,66,67,68,68,71,78,180,200,200,200,200,134,134,66,69.72117238823992,61.31349998759106,203.43349999166094,119.0
1749220123,3,,Aggregated,1.900000,1.900000,66,67,68,68,71,78,180,200,200,200,200,134,134,66,69.72117238823992,61.31349998759106,203.43349999166094,119.0
1749220124,3,,Aggregated,1.700000,1.700000,66,67,68,68,71,78,180,200,200,200,200,137,137,66,69.62041313881922,61.31349998759106,203.43349999166094,119.0
1749220125,3,,Aggregated,1.800000,1.800000,66,67,68,68,71,78,180,200,200,200,200,138,138,66,69.61471811603363,61.31349998759106,203.43349999166094,119.0
1749220126,3,,Aggregated,1.700000,1.700000,66,67,68,69,72,78,180,200,200,200,200,140,140,66,69.66127857158426,61.31349998759106,203.43349999166094,119.0
1749220127,3,,Aggregated,1.800000,1.800000,66,67,68,69,71,78,180,200,200,200,200,143,143,66,69.5782426575368,61.31349998759106,203.43349999166094,119.0
1749220128,3,,Aggregated,1.800000,1.800000,66,67,68,69,71,78,180,200,200,200,200,145,145,66,69.52308827603702,61.31349998759106,203.43349999166094,119.0
1749220129,3,,Aggregated,1.700000,1.700000,66,67,68,68,71,78,180,200,200,200,200,147,147,66,69.48472448996091,61.31349998759106,203.43349999166094,119.0
1749220130,3,,Aggregated,1.700000,1.700000,66,67,68,68,71,78,180,200,200,200,200,148,148,66,69.44897027042808,61.31349998759106,203.43349999166094,119.0
1749220131,3,,Aggregated,1.800000,1.800000,66,67,68,68,70,78,110,200,200,200,200,151,151,66,69.40659337764951,61.31349998759106,203.43349999166094,119.0
1749220132,3,,Aggregated,1.800000,1.800000,66,67,68,68,70,78,110,200,200,200,200,153,153,66,69.35738039241413,61.31349998759106,203.43349999166094,119.0
1749220133,3,,Aggregated,1.800000,1.800000,66,67,68,68,70,78,110,200,200,200,200,153,153,66,69.35738039241413,61.31349998759106,203.43349999166094,119.0
1749220134,3,,Aggregated,1.900000,1.900000,66,67,68,68,70,78,110,200,200,200,200,157,157,66,69.27225796220702,61.31349998759106,203.43349999166094,119.0
1749220135,3,,Aggregated,1.900000,1.900000,66,67,68,68,70,78,110,200,200,200,200,158,158,66,69.24379873467106,61.31349998759106,203.43349999166094,119.0
1749220136,3,,Aggregated,1.800000,1.800000,66,67,68,68,70,77,110,200,200,200,200,162,162,66,69.12248703740238,61.31349998759106,203.43349999166094,119.0
1749220137,3,,Aggregated,2.000000,2.000000,66,67,68,68,70,77,110,200,200,200,200,165,165,66,69.07042545481642,61.31349998759106,203.43349999166094,119.0
1749220139,3,,Aggregated,2.000000,2.000000,66,67,68,68,70,77,110,200,200,200,200,167,167,66,69.025379640969,61.31349998759106,203.43349999166094,119.0
1749220140,3,,Aggregated,2.200000,2.200000,66,67,68,68,70,77,110,200,200,200,200,168,168,66,69.0055303573553,61.31349998759106,203.43349999166094,119.0
1749220141,3,,Aggregated,2.200000,2.200000,66,67,67,68,70,77,110,200,200,200,200,170,170,66,68.95165882366094,61.31349998759106,203.43349999166094,119.0
1749220142,3,,Aggregated,2.200000,2.200000,66,67,67,68,70,77,110,200,200,200,200,171,171,66,68.91530818729362,61.31349998759106,203.43349999166094,119.0
1749220143,3,,Aggregated,2.100000,2.100000,66,67,67,68,70,77,110,200,200,200,200,173,173,66,68.87902658970386,61.31349998759106,203.43349999166094,119.0
1749220144,3,,Aggregated,2.200000,2.200000,66,67,67,68,70,77,110,200,200,200,200,174,174,66,68.85030977024854,61.31349998759106,203.43349999166094,119.0
1749220145,3,,Aggregated,2.000000,2.000000,66,67,67,68,70,77,110,200,200,200,200,177,177,66,68.78541016968961,61.31349998759106,203.43349999166094,119.0
1749220146,3,,Aggregated,2.000000,2.000000,66,67,67,68,70,77,110,200,200,200,200,179,179,66,68.76245921808712,61.31349998759106,203.43349999166094,119.0
1749220147,3,,Aggregated,2.000000,2.000000,66,67,68,68,70,78,110,200,200,200,200,182,182,66,69.07754395621481,61.31349998759106,203.43349999166094,119.0
1749220148,3,,Aggregated,2.000000,2.000000,66,67,68,68,72,83,110,200,200,200,200,184,184,66,69.49913695667499,61.31349998759106,203.43349999166094,119.0
1749220149,3,,Aggregated,2.100000,2.100000,66,67,68,68,74,84,110,200,200,200,200,186,186,66,69.62384784965643,61.31349998759106,203.43349999166094,119.0
1749220150,3,,Aggregated,1.900000,1.900000,66,67,68,68,74,84,110,200,200,200,200,189,189,66,69.55361269867458,61.31349998759106,203.43349999166094,119.0
1749220151,3,,Aggregated,1.900000,1.900000,66,67,68,68,74,84,110,200,200,200,200,190,190,66,69.53440368448163,61.31349998759106,203.43349999166094,119.0
1749220152,3,,Aggregated,1.900000,1.900000,66,67,68,68,72,84,110,200,200,200,200,191,191,66,69.51260314163318,61.31349998759106,203.43349999166094,119.0
1749220153,3,,Aggregated,2.000000,2.000000,66,67,68,68,72,84,110,200,200,200,200,193,193,66,69.47669948213263,61.31349998759106,203.43349999166094,119.0
1749220154,3,,Aggregated,2.000000,2.000000,66,67,68,68,72,84,110,200,200,200,200,195,195,66,69.43525487201838,61.31349998759106,203.43349999166094,119.0
1749220155,3,,Aggregated,2.000000,2.000000,66,67,68,68,72,84,110,200,200,200,200,198,198,66,69.38954494979393,61.31349998759106,203.43349999166094,119.0
1749220156,3,,Aggregated,2.000000,2.000000,66,67,68,68,74,84,110,200,200,200,200,200,200,66,69.40152900031535,61.31349998759106,203.43349999166094,119.0
1749220157,3,,Aggregated,2.100000,2.100000,66,67,68,68,72,83,110,180,200,200,200,201,201,66,69.37630845800527,61.31349998759106,203.43349999166094,119.0
1749220158,3,,Aggregated,2.100000,2.100000,66,67,68,68,72,83,110,180,200,200,200,203,203,66,69.32941034516226,61.31349998759106,203.43349999166094,119.0
1749220159,3,,Aggregated,2.100000,2.100000,66,67,68,68,72,83,110,180,200,200,200,204,204,66,69.30277107876107,61.31349998759106,203.43349999166094,119.0
1749220160,3,,Aggregated,1.900000,1.900000,66,67,68,68,72,83,110,180,200,200,200,206,206,66,69.28636796150279,61.31349998759106,203.43349999166094,119.0
1749220161,3,,Aggregated,1.900000,1.900000,66,67,68,68,74,83,110,180,200,200,200,208,208,66,69.29568125031857,61.31349998759106,203.43349999166094,119.0
1749220162,3,,Aggregated,1.700000,1.700000,66,67,68,68,74,83,110,180,200,200,200,210,210,66,69.28147523839947,61.31349998759106,203.43349999166094,119.0
1749220163,3,,Aggregated,1.800000,1.800000,66,67,68,68,72,83,110,180,200,200,200,212,212,66,69.24155896256639,61.31349998759106,203.43349999166094,119.0
1749220164,3,,Aggregated,1.800000,1.800000,66,67,68,68,72,83,110,180,200,200,200,212,212,66,69.24155896256639,61.31349998759106,203.43349999166094,119.0
1749220165,3,,Aggregated,1.800000,1.800000,66,67,68,68,72,83,110,180,200,200,200,213,213,66,69.23086854490941,61.31349998759106,203.43349999166094,119.0
1749220166,3,,Aggregated,1.700000,1.700000,66,67,68,68,75,84,110,200,380,380,380,216,216,66,70.70119814859397,61.31349998759106,380.0447000103304,119.0
1749220167,3,,Aggregated,1.500000,1.500000,66,67,68,68,75,84,110,200,380,380,380,218,218,66,70.66463945001479,61.31349998759106,380.0447000103304,119.0
1749220168,3,,Aggregated,1.500000,1.500000,66,67,68,68,75,84,110,200,380,380,380,219,219,66,70.6396041100831,61.31349998759106,380.0447000103304,119.0
1749220169,3,,Aggregated,1.500000,1.500000,66,67,68,68,75,84,110,200,380,380,380,220,220,66,70.61359045507164,61.31349998759106,380.0447000103304,119.0
1749220170,3,,Aggregated,1.500000,1.500000,66,67,68,68,74,83,110,200,380,380,380,221,221,66,70.5932674212966,61.31349998759106,380.0447000103304,119.0
