Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1749223748,10,,Aggregated,3.333333,0.000000,240,290,320,350,400,470,670,670,670,670,670,43,0,240.0,283.80304185990354,197.6728000008734,665.2340999862645,134.67441860465115
1749223749,10,,Aggregated,3.400000,0.000000,230,260,310,340,400,470,670,670,670,670,670,47,0,230.0,278.0647914887015,197.6728000008734,665.2340999862645,134.46808510638297
1749223750,10,,Aggregated,3.800000,0.000000,240,260,300,320,390,470,520,670,670,670,670,52,0,230.0,274.22729423023367,197.6728000008734,665.2340999862645,134.48076923076923
1749223751,10,,Aggregated,4.100000,0.000000,230,250,300,310,390,470,520,670,670,670,670,56,0,230.0,270.30878571375587,197.6728000008734,665.2340999862645,134.51785714285714
1749223752,10,,Aggregated,4.300000,0.000000,230,240,260,300,380,460,520,670,670,670,670,61,0,230.0,266.33055081908765,197.6728000008734,665.2340999862645,134.60655737704917
1749223753,10,,Aggregated,4.400000,0.000000,230,240,260,300,380,460,520,670,670,670,670,65,0,230.0,264.05780307630687,197.6728000008734,665.2340999862645,134.69230769230768
1749223755,10,,Aggregated,4.300000,0.000000,230,240,260,290,360,460,520,670,670,670,670,72,0,230.0,260.77357083259915,197.6728000008734,665.2340999862645,134.61111111111111
1749223756,10,,Aggregated,4.400000,0.000000,230,240,260,290,360,460,520,670,670,670,670,75,0,230.0,258.94464666605927,197.6728000008734,665.2340999862645,134.50666666666666
1749223757,10,,Aggregated,4.400000,0.000000,230,240,250,260,360,460,520,670,670,670,670,78,0,230.0,257.60069999915476,197.6728000008734,665.2340999862645,134.44871794871796
1749223758,10,,Aggregated,4.900000,0.000000,230,240,260,260,350,400,520,670,670,670,670,83,0,230.0,256.8066289146285,197.6728000008734,665.2340999862645,134.56626506024097
1749223759,10,,Aggregated,4.500000,0.000000,230,240,250,260,350,400,520,670,670,670,670,88,0,230.0,255.4803181810712,197.6728000008734,665.2340999862645,134.67045454545453
1749223760,10,,Aggregated,4.400000,0.000000,230,240,250,260,340,400,520,670,670,670,670,92,0,230.0,254.4780717382863,194.8975999985123,665.2340999862645,134.66304347826087
1749223761,10,,Aggregated,4.500000,0.000000,230,240,250,260,340,400,520,670,670,670,670,98,0,230.0,252.8198408154469,194.8975999985123,665.2340999862645,134.66326530612244
1749223762,10,,Aggregated,4.500000,0.000000,230,240,250,260,340,400,520,670,670,670,670,99,0,230.0,252.57505959510155,194.8975999985123,665.2340999862645,134.68686868686868
1749223763,10,,Aggregated,4.500000,0.000000,230,240,250,260,320,390,470,520,670,670,670,104,0,230.0,251.40467884529454,194.8975999985123,665.2340999862645,134.6153846153846
1749223764,10,,Aggregated,4.400000,0.000000,230,240,250,260,320,390,470,520,670,670,670,109,0,230.0,250.50900183396988,194.8975999985123,665.2340999862645,134.61467889908258
1749223765,10,,Aggregated,4.300000,0.000000,230,240,250,260,310,390,470,520,670,670,670,112,0,230.0,249.56140535635183,194.8975999985123,665.2340999862645,134.57142857142858
1749223766,10,,Aggregated,4.300000,0.000000,230,240,240,250,310,390,470,520,670,670,670,117,0,230.0,248.63379487109123,194.8975999985123,665.2340999862645,134.54700854700855
1749223767,10,,Aggregated,4.400000,0.000000,230,240,240,250,300,380,470,520,670,670,670,123,0,230.0,247.41099430832585,194.8975999985123,665.2340999862645,134.5609756097561
1749223768,10,,Aggregated,4.000000,0.000000,230,240,240,250,300,380,470,520,670,670,670,126,0,230.0,247.05591825338723,194.8975999985123,665.2340999862645,134.61111111111111
1749223769,10,,Aggregated,4.200000,0.000000,230,240,240,250,300,380,470,520,670,670,670,130,0,230.0,246.23870307628889,194.8975999985123,665.2340999862645,134.59230769230768
1749223770,10,,Aggregated,4.300000,0.000000,230,240,240,250,300,380,470,520,670,670,670,135,0,230.0,245.338452591979,194.8975999985123,665.2340999862645,134.5851851851852
1749223771,10,,Aggregated,4.300000,0.000000,230,240,240,250,300,380,470,520,670,670,670,138,0,230.0,244.69038043426355,194.8975999985123,665.2340999862645,134.6086956521739
1749223772,10,,Aggregated,4.200000,0.000000,230,240,240,250,290,360,470,520,670,670,670,146,0,230.0,243.89270273918743,194.8975999985123,665.2340999862645,134.6164383561644
1749223773,10,,Aggregated,4.200000,0.000000,230,240,240,250,290,360,470,520,670,670,670,148,0,230.0,243.41686486435276,194.8975999985123,665.2340999862645,134.61486486486487
1749223774,10,,Aggregated,4.700000,0.000000,230,230,240,250,280,360,460,520,670,670,670,154,0,230.0,242.47062857079095,194.8975999985123,665.2340999862645,134.57142857142858
1749223775,10,,Aggregated,4.700000,0.000000,230,230,240,240,280,360,460,520,670,670,670,158,0,230.0,241.93845379681702,194.8975999985123,665.2340999862645,134.5506329113924
1749223776,10,,Aggregated,4.400000,0.000000,230,230,240,240,270,350,460,520,670,670,670,163,0,230.0,241.17433128769915,194.8975999985123,665.2340999862645,134.49693251533742
1749223777,10,,Aggregated,4.400000,0.000000,230,230,240,240,270,350,460,520,670,670,670,167,0,230.0,240.78078562805769,194.8975999985123,665.2340999862645,134.47904191616766
1749223778,10,,Aggregated,4.600000,0.000000,230,230,240,240,260,350,460,520,670,670,670,171,0,230.0,240.15094035023236,194.8975999985123,665.2340999862645,134.46783625730995
1749223779,10,,Aggregated,4.400000,0.000000,230,230,240,240,260,350,460,520,670,670,670,173,0,230.0,240.09840231155977,194.8975999985123,665.2340999862645,134.48554913294797
1749223780,10,,Aggregated,4.400000,0.000000,230,230,240,240,270,350,460,520,670,670,670,180,0,230.0,240.08703611058687,194.8975999985123,665.2340999862645,134.52777777777777
1749223781,10,,Aggregated,4.200000,0.000000,230,230,240,240,270,340,460,520,670,670,670,186,0,230.0,239.8064881715747,194.8975999985123,665.2340999862645,134.54301075268816
1749223782,10,,Aggregated,4.600000,0.000000,230,230,240,240,270,340,460,520,670,670,670,188,0,230.0,239.5500851059122,194.8975999985123,665.2340999862645,134.56914893617022
1749223783,10,,Aggregated,4.600000,0.000000,230,230,240,240,260,340,460,520,670,670,670,194,0,230.0,239.31102577250957,194.8975999985123,665.2340999862645,134.58247422680412
1749223784,10,,Aggregated,4.100000,0.000000,230,230,240,240,270,340,460,520,670,670,670,200,0,230.0,239.51445999926364,194.8975999985123,665.2340999862645,134.6
1749223785,10,,Aggregated,4.400000,0.000000,230,230,240,240,260,320,400,470,670,670,670,203,0,230.0,239.17343743773995,194.8975999985123,665.2340999862645,134.60098522167488
1749223786,10,,Aggregated,4.400000,0.000000,230,230,240,240,260,320,400,470,670,670,670,208,0,230.0,238.8243225954144,194.8975999985123,665.2340999862645,134.58653846153845
1749223787,10,,Aggregated,4.300000,0.000000,230,230,240,240,260,320,400,470,670,670,670,213,0,230.0,238.58004460033922,194.8975999985123,665.2340999862645,134.61032863849766
1749223788,10,,Aggregated,4.600000,0.000000,230,230,240,240,260,320,400,470,670,670,670,218,0,230.0,237.92736146738164,194.8975999985123,665.2340999862645,134.57798165137615
1749223789,10,,Aggregated,4.500000,0.000000,230,230,240,240,260,310,400,470,670,670,670,222,0,230.0,237.55268828782383,194.8975999985123,665.2340999862645,134.57657657657657
1749223790,10,,Aggregated,4.500000,0.000000,230,230,240,240,260,310,400,470,670,670,670,226,0,230.0,237.57374645968017,194.8975999985123,665.2340999862645,134.57522123893804
1749223791,10,,Aggregated,4.800000,0.000000,230,230,240,240,260,310,400,470,670,670,670,233,0,230.0,237.07413047168887,194.8975999985123,665.2340999862645,134.57939914163092
1749223792,10,,Aggregated,4.600000,0.000000,230,230,240,240,260,310,400,470,670,670,670,238,0,230.0,237.0479092433092,194.8975999985123,665.2340999862645,134.6218487394958
1749223793,10,,Aggregated,4.600000,0.000000,230,230,240,240,260,300,400,470,670,670,670,241,0,230.0,236.75611659712246,194.8975999985123,665.2340999862645,134.6265560165975
