Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1749224003,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1749224004,2,,Aggregated,0.000000,0.000000,390,390,390,390,390,390,390,390,390,390,390,2,0,382.4303000001237,384.8985000004177,382.4303000001237,387.3667000007117,137.5
1749224005,5,,Aggregated,0.000000,0.000000,380,380,390,390,390,390,390,390,390,390,390,4,0,360.0,371.3012500011246,352.84940000565257,387.3667000007117,137.25
1749224006,5,,Aggregated,0.000000,0.000000,350,360,380,380,390,390,390,390,390,390,390,7,0,350.0,327.53282857343686,219.62899999925867,387.3667000007117,136.28571428571428
1749224007,5,,Aggregated,1.000000,0.000000,350,360,380,380,390,390,390,390,390,390,390,8,0,340.0,315.0939500028471,219.62899999925867,387.3667000007117,136.5
1749224008,5,,Aggregated,1.333333,0.000000,340,350,360,380,390,390,390,390,390,390,390,10,0,260.0,299.8710200015921,218.80410000449046,387.3667000007117,136.7
1749224009,5,,Aggregated,1.750000,0.000000,260,340,360,360,380,390,390,390,390,390,390,12,0,260.0,292.05795833452913,218.80410000449046,387.3667000007117,136.75
1749224010,5,,Aggregated,1.600000,0.000000,260,340,350,360,380,390,390,390,390,390,390,14,0,260.0,283.18374285715566,198.10739999229554,387.3667000007117,136.57142857142858
1749224011,5,,Aggregated,1.600000,0.000000,260,260,350,360,380,390,390,390,390,390,390,15,0,260.0,279.5031733335539,198.10739999229554,387.3667000007117,136.53333333333333
1749224012,5,,Aggregated,1.714286,0.000000,250,260,340,350,380,390,390,390,390,390,390,20,0,250.0,269.941590000235,198.10739999229554,387.3667000007117,135.75
1749224013,5,,Aggregated,1.875000,0.000000,250,260,270,340,360,380,390,390,390,390,390,22,0,250.0,266.49927272757685,198.10739999229554,387.3667000007117,135.63636363636363
1749224014,5,,Aggregated,1.777778,0.000000,250,260,270,340,360,380,390,390,390,390,390,24,0,240.0,263.14365416692453,198.10739999229554,387.3667000007117,135.75
1749224015,5,,Aggregated,2.000000,0.000000,240,260,260,340,360,380,390,390,390,390,390,25,0,240.0,261.84710400004406,198.10739999229554,387.3667000007117,135.8
1749224016,5,,Aggregated,2.200000,0.000000,240,250,260,270,360,380,390,390,390,390,390,28,0,240.0,259.2704750001888,198.10739999229554,387.3667000007117,135.67857142857142
1749224017,5,,Aggregated,2.200000,0.000000,240,250,260,270,360,380,390,390,390,390,390,30,0,240.0,256.78885999999085,198.10739999229554,387.3667000007117,135.63333333333333
1749224018,5,,Aggregated,2.200000,0.000000,240,250,260,270,360,380,390,390,390,390,390,30,0,240.0,256.78885999999085,198.10739999229554,387.3667000007117,135.63333333333333
1749224019,5,,Aggregated,2.100000,0.000000,240,250,260,260,350,380,390,390,390,390,390,34,0,240.0,253.24074999961715,198.10739999229554,387.3667000007117,135.38235294117646
1749224020,5,,Aggregated,2.200000,0.000000,230,250,250,260,350,380,390,390,390,390,390,37,0,230.0,250.1257567566574,196.46300000022165,387.3667000007117,135.0810810810811
1749224021,5,,Aggregated,2.000000,0.000000,230,240,250,260,350,380,390,390,390,390,390,39,0,230.0,248.5733871797446,196.46300000022165,387.3667000007117,134.94871794871796
1749224022,5,,Aggregated,2.200000,0.000000,230,240,250,260,340,360,390,390,390,390,390,42,0,230.0,247.13604047671348,196.46300000022165,387.3667000007117,134.83333333333334
1749224023,5,,Aggregated,2.300000,0.000000,230,240,250,260,340,360,390,390,390,390,390,44,0,230.0,246.28123409175632,196.46300000022165,387.3667000007117,134.8181818181818
1749224024,5,,Aggregated,2.300000,0.000000,230,240,250,260,340,360,390,390,390,390,390,45,0,230.0,246.3811244453407,196.46300000022165,387.3667000007117,134.77777777777777
1749224025,5,,Aggregated,2.200000,0.000000,230,240,250,260,340,360,390,390,390,390,390,48,0,230.0,245.5857875008102,196.46300000022165,387.3667000007117,134.6875
1749224026,5,,Aggregated,2.200000,0.000000,230,240,250,250,270,360,380,390,390,390,390,51,0,230.0,244.6362607851031,196.46300000022165,387.3667000007117,134.58823529411765
1749224027,5,,Aggregated,2.200000,0.000000,230,240,250,250,270,360,380,390,390,390,390,54,0,230.0,244.52551296363472,196.46300000022165,387.3667000007117,134.57407407407408
1749224028,5,,Aggregated,2.400000,0.000000,230,240,250,250,270,360,380,390,390,390,390,56,0,230.0,243.7865482149521,196.46300000022165,387.3667000007117,134.625
1749224029,5,,Aggregated,2.300000,0.000000,230,240,250,250,270,360,380,390,390,390,390,58,0,230.0,243.17323103530035,196.46300000022165,387.3667000007117,134.58620689655172
1749224030,5,,Aggregated,2.500000,0.000000,230,240,250,250,270,360,380,390,390,390,390,59,0,230.0,243.13999830609015,196.46300000022165,387.3667000007117,134.52542372881356
1749224032,5,,Aggregated,2.600000,0.000000,230,240,250,250,260,350,380,390,390,390,390,62,0,230.0,242.50345645240515,196.46300000022165,387.3667000007117,134.5483870967742
1749224033,5,,Aggregated,2.400000,0.000000,230,240,250,250,260,350,380,390,390,390,390,63,0,230.0,242.69061428651818,196.46300000022165,387.3667000007117,134.5873015873016
1749224034,5,,Aggregated,2.100000,0.000000,230,240,250,250,260,350,380,390,390,390,390,66,0,230.0,242.0499015160286,196.46300000022165,387.3667000007117,134.54545454545453
1749224035,5,,Aggregated,2.300000,0.000000,230,240,250,250,260,350,380,390,390,390,390,68,0,230.0,241.60026323592962,196.46300000022165,387.3667000007117,134.47058823529412
1749224036,5,,Aggregated,2.100000,0.000000,230,240,250,250,270,360,390,430,430,430,430,69,0,230.0,244.28838695714967,196.46300000022165,427.0808000001125,134.4927536231884
1749224037,5,,Aggregated,2.200000,0.000000,240,240,250,250,270,360,390,430,430,430,430,72,0,230.0,244.36640972271562,196.46300000022165,427.0808000001125,134.48611111111111
1749224038,5,,Aggregated,2.200000,0.000000,230,240,250,250,270,360,390,430,430,430,430,76,0,230.0,243.23357368465574,191.82500000169966,427.0808000001125,134.39473684210526
