Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1749224100,10,,Aggregated,5.000000,0.000000,230,240,240,250,300,320,350,350,360,360,360,127,0,230.0,237.95470314966167,197.93019999633543,357.31039999518543,134.69291338582678
1749224101,10,,Aggregated,4.900000,0.000000,230,240,240,250,300,320,350,350,360,360,360,130,0,230.0,237.35520153848205,197.93019999633543,357.31039999518543,134.69230769230768
1749224102,10,,Aggregated,5.000000,0.000000,230,240,240,250,290,320,350,350,360,360,360,137,0,230.0,237.33869343052828,197.93019999633543,357.31039999518543,134.79562043795622
1749224103,10,,Aggregated,4.700000,0.000000,230,240,240,250,290,320,350,350,360,360,360,140,0,230.0,237.03080499981297,197.93019999633543,357.31039999518543,134.79285714285714
1749224104,10,,Aggregated,4.800000,0.000000,230,240,240,250,290,320,350,350,360,360,360,146,0,230.0,236.67482602717402,197.93019999633543,357.31039999518543,134.78082191780823
1749224105,10,,Aggregated,4.600000,0.000000,230,230,240,250,280,320,330,350,360,360,360,151,0,230.0,236.1591437083495,197.93019999633543,357.31039999518543,134.79470198675497
1749224106,10,,Aggregated,4.800000,0.000000,230,230,240,250,280,320,330,350,360,360,360,153,0,230.0,235.8723261436026,197.93019999633543,357.31039999518543,134.79738562091504
1749224107,10,,Aggregated,4.600000,0.000000,230,230,240,250,280,320,330,350,360,360,360,159,0,230.0,235.41136855344104,197.93019999633543,357.31039999518543,134.78616352201257
1749224108,10,,Aggregated,4.700000,0.000000,230,230,240,250,270,320,330,350,360,360,360,165,0,230.0,235.16533575752737,197.93019999633543,357.31039999518543,134.78181818181818
1749224109,10,,Aggregated,4.500000,0.000000,230,230,240,250,270,320,330,350,360,360,360,169,0,230.0,235.18309763316879,197.93019999633543,357.31039999518543,134.77514792899407
1749224110,10,,Aggregated,4.800000,0.000000,230,230,240,250,270,320,330,350,360,360,360,174,0,230.0,234.60684885052112,197.93019999633543,357.31039999518543,134.77586206896552
1749224111,10,,Aggregated,4.400000,0.000000,230,230,240,250,270,320,330,350,360,360,360,178,0,230.0,234.4232365167556,197.93019999633543,357.31039999518543,134.76966292134833
1749224112,10,,Aggregated,4.400000,0.000000,230,230,240,250,260,310,330,350,360,360,360,183,0,230.0,234.59257267745048,197.93019999633543,357.31039999518543,134.79781420765028
1749224113,10,,Aggregated,4.800000,0.000000,230,230,240,250,260,310,330,350,360,360,360,187,0,230.0,234.18608128336285,195.97379998594988,357.31039999518543,134.7807486631016
1749224114,10,,Aggregated,4.800000,0.000000,230,230,240,250,260,310,330,350,360,360,360,189,0,230.0,234.08933544970947,195.97379998594988,357.31039999518543,134.76190476190476
1749224115,10,,Aggregated,4.600000,0.000000,230,230,240,240,260,310,330,350,360,360,360,196,0,230.0,233.39315459170209,191.5222000097856,357.31039999518543,134.7295918367347
1749224116,10,,Aggregated,4.400000,0.000000,230,230,240,250,260,320,340,350,360,360,360,200,0,230.0,233.81433099981223,191.5222000097856,357.31039999518543,134.755
1749224117,10,,Aggregated,4.500000,0.000000,230,230,240,240,260,310,330,350,360,360,360,207,0,230.0,233.74478599012454,191.5222000097856,357.31039999518543,134.77294685990339
1749224118,10,,Aggregated,4.700000,0.000000,230,230,240,240,260,310,330,350,360,360,360,212,0,230.0,233.54022216949917,191.5222000097856,357.31039999518543,134.75471698113208
1749224119,10,,Aggregated,4.500000,0.000000,230,230,240,240,260,310,330,350,360,360,360,213,0,230.0,233.48521173677784,191.5222000097856,357.31039999518543,134.7605633802817
1749224120,10,,Aggregated,4.500000,0.000000,230,230,240,240,260,310,330,350,360,360,360,221,0,230.0,233.23077782776525,191.5222000097856,357.31039999518543,134.7556561085973
1749224121,10,,Aggregated,4.700000,0.000000,230,230,240,240,260,310,330,350,360,360,360,224,0,230.0,232.9515843747296,191.5222000097856,357.31039999518543,134.76785714285714
1749224122,10,,Aggregated,4.800000,0.000000,230,230,240,240,260,310,330,350,360,360,360,231,0,230.0,232.65992337636231,191.5222000097856,357.31039999518543,134.76190476190476
1749224123,10,,Aggregated,4.500000,0.000000,230,230,240,240,260,310,330,350,360,360,360,233,0,230.0,232.62967381955127,191.5222000097856,357.31039999518543,134.78111587982832
1749224124,10,,Aggregated,4.300000,0.000000,230,230,240,240,260,300,330,350,360,360,360,241,0,230.0,232.4450580910171,191.5222000097856,357.31039999518543,134.78838174273858
1749224125,10,,Aggregated,4.300000,0.000000,230,230,240,240,260,300,330,350,360,360,360,243,0,230.0,232.31879464990686,191.5222000097856,357.31039999518543,134.79012345679013
1749224126,10,,Aggregated,4.700000,0.000000,230,230,240,240,260,300,330,350,360,360,360,250,0,230.0,232.30802559974836,191.5222000097856,357.31039999518543,134.812
1749224127,10,,Aggregated,5.000000,0.000000,230,230,240,240,260,310,330,350,360,360,360,254,0,230.0,232.36426299194508,191.5222000097856,357.31039999518543,134.78346456692913
1749224128,10,,Aggregated,4.500000,0.000000,230,230,240,240,260,310,330,350,360,360,360,257,0,230.0,232.1466583655993,191.5222000097856,357.31039999518543,134.79377431906616
1749224129,10,,Aggregated,5.000000,0.000000,230,230,240,240,260,300,330,350,360,360,360,262,0,230.0,232.08541603037335,191.5222000097856,357.31039999518543,134.793893129771
1749224130,10,,Aggregated,4.700000,0.000000,230,230,240,240,260,300,330,350,360,360,360,267,0,230.0,231.99761985006091,191.5222000097856,357.31039999518543,134.77528089887642
1749224131,10,,Aggregated,4.800000,0.000000,230,230,240,240,260,300,330,350,360,360,360,270,0,230.0,231.94791666648126,191.5222000097856,357.31039999518543,134.76296296296297
1749224132,10,,Aggregated,4.700000,0.000000,230,230,240,240,260,300,330,350,360,360,360,275,0,230.0,231.80672327252316,191.5222000097856,357.31039999518543,134.74545454545455
1749224133,10,,Aggregated,4.500000,0.000000,230,230,240,240,260,300,330,350,360,360,360,282,0,230.0,231.59179468069502,191.5222000097856,357.31039999518543,134.77304964539007
1749224134,10,,Aggregated,4.600000,0.000000,230,230,240,240,260,300,330,350,360,360,360,285,0,230.0,231.5768750875641,191.5222000097856,357.31039999518543,134.7859649122807
1749224135,10,,Aggregated,4.600000,0.000000,230,230,240,240,260,300,330,350,360,360,360,292,0,230.0,231.4735332189753,191.5222000097856,357.31039999518543,134.736301369863
1749224136,10,,Aggregated,4.600000,0.000000,230,230,240,240,260,300,330,350,360,360,360,294,0,230.0,231.45906802697058,191.5222000097856,357.31039999518543,134.7312925170068
1749224137,10,,Aggregated,4.500000,0.000000,230,230,240,240,260,300,330,350,360,360,360,299,0,230.0,231.0226725750306,191.5222000097856,357.31039999518543,134.7056856187291
1749224138,10,,Aggregated,5.000000,0.000000,230,230,240,240,260,300,330,340,360,360,360,303,0,230.0,231.1867653463238,191.5222000097856,357.31039999518543,134.69306930693068
1749224139,10,,Aggregated,4.400000,0.000000,230,230,240,240,260,300,330,340,360,360,360,307,0,230.0,231.15770977174566,191.5222000097856,357.31039999518543,134.71661237785017
1749224140,10,,Aggregated,4.600000,0.000000,230,230,240,240,260,300,330,340,360,360,360,312,0,230.0,231.16058685874845,191.5222000097856,357.31039999518543,134.71794871794873
1749224141,10,,Aggregated,4.500000,0.000000,230,230,240,240,260,300,330,340,360,360,360,315,0,230.0,231.18755396802925,191.5222000097856,357.31039999518543,134.7047619047619
1749224142,10,,Aggregated,4.400000,0.000000,230,230,240,240,260,300,330,340,360,360,360,320,0,230.0,231.3052418748157,191.5222000097856,357.31039999518543,134.671875
1749224143,10,,Aggregated,4.500000,0.000000,230,230,240,240,260,300,330,340,360,360,360,324,0,230.0,231.26279166652597,191.5222000097856,357.31039999518543,134.6851851851852
1749224144,10,,Aggregated,4.500000,0.000000,230,230,240,240,260,300,330,350,550,550,550,329,0,230.0,232.3199768996009,191.5222000097856,550.2761999960057,134.68996960486322
1749224145,10,,Aggregated,4.300000,0.000000,230,230,240,240,260,300,330,350,550,550,550,334,0,230.0,232.1676805388084,191.5222000097856,550.2761999960057,134.69461077844312
1749224146,10,,Aggregated,4.400000,0.000000,230,230,240,240,260,300,330,350,550,550,550,339,0,230.0,232.1385392329551,191.5222000097856,550.2761999960057,134.71386430678467
1749224147,10,,Aggregated,4.100000,0.000000,230,230,240,240,260,300,330,350,550,550,550,341,0,230.0,232.10726480934798,191.5222000097856,550.2761999960057,134.73020527859236
1749224148,10,,Aggregated,4.100000,0.000000,230,230,240,240,260,300,330,350,550,550,550,346,0,230.0,232.13913901737618,191.5222000097856,550.2761999960057,134.742774566474
1749224149,10,,Aggregated,4.300000,0.000000,230,230,240,240,260,300,330,350,550,550,550,349,0,230.0,232.15871919773753,191.5222000097856,550.2761999960057,134.73638968481376
1749224150,10,,Aggregated,4.100000,0.000000,230,230,240,240,260,300,330,350,550,550,550,355,0,230.0,231.92594957748645,191.5222000097856,550.2761999960057,134.72394366197184
1749224151,10,,Aggregated,4.100000,0.000000,230,230,240,240,260,300,330,350,550,550,550,360,0,230.0,231.83816972224224,191.20159999874886,550.2761999960057,134.72222222222223
1749224152,10,,Aggregated,4.200000,0.000000,230,230,240,240,260,290,330,350,550,550,550,364,0,230.0,231.7873206044209,191.20159999874886,550.2761999960057,134.7087912087912
1749224153,10,,Aggregated,4.500000,0.000000,230,230,240,240,260,290,330,350,550,550,550,369,0,230.0,231.83483550134795,191.20159999874886,550.2761999960057,134.7289972899729
1749224154,10,,Aggregated,4.600000,0.000000,230,230,240,240,260,290,330,350,550,550,550,373,0,230.0,231.67404289540414,191.20159999874886,550.2761999960057,134.72386058981232
1749224155,10,,Aggregated,4.400000,0.000000,230,230,240,240,260,290,330,350,550,550,550,376,0,230.0,231.48838882975434,191.20159999874886,550.2761999960057,134.70212765957447
1749224156,10,,Aggregated,4.400000,0.000000,230,230,240,240,260,290,330,350,550,550,550,383,0,230.0,231.75056161879934,191.20159999874886,550.2761999960057,134.68668407310705
1749224157,10,,Aggregated,4.500000,0.000000,230,230,240,240,260,290,330,350,550,550,550,389,0,230.0,231.608065038569,191.20159999874886,550.2761999960057,134.69665809768637
1749224158,10,,Aggregated,4.400000,0.000000,230,230,240,240,260,290,330,350,550,550,550,391,0,230.0,231.61187953964148,191.20159999874886,550.2761999960057,134.71355498721226
1749224159,10,,Aggregated,4.600000,0.000000,230,230,240,240,260,290,330,350,550,550,550,397,0,230.0,231.95539193953798,191.20159999874886,550.2761999960057,134.69521410579344
1749224160,10,,Aggregated,4.700000,0.000000,230,230,240,240,260,290,330,340,550,550,550,403,0,230.0,231.84598858556197,191.20159999874886,550.2761999960057,134.69230769230768
1749224161,10,,Aggregated,4.700000,0.000000,230,230,240,240,260,290,330,340,550,550,550,406,0,230.0,231.68939975370037,191.20159999874886,550.2761999960057,134.6871921182266
1749224162,10,,Aggregated,4.800000,0.000000,230,230,240,240,260,290,330,340,550,550,550,411,0,230.0,231.76759197083507,191.20159999874886,550.2761999960057,134.69099756690997
1749224163,10,,Aggregated,4.700000,0.000000,230,230,240,240,260,290,330,340,550,550,550,416,0,230.0,231.63343846160316,191.20159999874886,550.2761999960057,134.70192307692307
1749224164,10,,Aggregated,4.300000,0.000000,220,230,240,240,260,290,330,340,550,550,550,419,0,220.0,231.49951789984485,191.20159999874886,550.2761999960057,134.6873508353222
1749224165,10,,Aggregated,4.600000,0.000000,220,230,240,240,260,290,330,340,550,550,550,424,0,220.0,231.34690306615772,191.20159999874886,550.2761999960057,134.67924528301887
1749224166,10,,Aggregated,4.600000,0.000000,220,230,240,240,260,290,330,340,550,550,550,429,0,220.0,231.15760652686384,191.20159999874886,550.2761999960057,134.67365967365967
1749224167,10,,Aggregated,4.500000,0.000000,220,230,240,240,260,290,330,340,550,550,550,434,0,220.0,231.14510829495276,191.20159999874886,550.2761999960057,134.66589861751152
1749224168,10,,Aggregated,4.500000,0.000000,220,230,240,240,260,290,330,340,550,550,550,438,0,220.0,231.01159063928424,191.20159999874886,550.2761999960057,134.67808219178082
1749224169,10,,Aggregated,4.400000,0.000000,220,230,240,240,260,290,330,340,550,550,550,443,0,220.0,230.90750135444043,191.20159999874886,550.2761999960057,134.68171557562076
1749224170,10,,Aggregated,4.600000,0.000000,220,230,240,240,260,290,330,340,550,550,550,449,0,220.0,230.9195240534635,191.20159999874886,550.2761999960057,134.66369710467706
1749224171,10,,Aggregated,4.500000,0.000000,220,230,240,240,260,290,320,340,550,550,550,451,0,220.0,230.91218203995786,191.20159999874886,550.2761999960057,134.66962305986695
1749224172,10,,Aggregated,4.400000,0.000000,220,230,240,240,260,290,320,340,550,550,550,457,0,220.0,230.90943785562487,191.20159999874886,550.2761999960057,134.68271334792124
1749224173,10,,Aggregated,4.500000,0.000000,220,230,240,240,260,280,320,340,550,550,550,461,0,220.0,230.9042045553586,191.20159999874886,550.2761999960057,134.68112798264642
1749224174,10,,Aggregated,4.500000,0.000000,220,230,240,240,260,280,320,340,550,550,550,464,0,220.0,230.86462564662787,191.20159999874886,550.2761999960057,134.6875
1749224175,10,,Aggregated,4.600000,0.000000,220,230,240,240,260,280,320,340,550,550,550,469,0,220.0,230.65738635405012,191.20159999874886,550.2761999960057,134.67164179104478
1749224176,10,,Aggregated,4.500000,0.000000,220,230,240,240,260,280,320,340,550,550,550,473,0,220.0,230.51938879505823,191.20159999874886,550.2761999960057,134.66384778012684
1749224177,10,,Aggregated,4.500000,0.000000,220,230,240,240,260,280,320,340,550,550,550,478,0,220.0,230.45237468635088,191.20159999874886,550.2761999960057,134.65899581589957
1749224178,10,,Aggregated,4.500000,0.000000,220,230,240,240,260,280,320,340,550,550,550,483,0,220.0,230.41651014511075,191.20159999874886,550.2761999960057,134.63768115942028
1749224180,10,,Aggregated,4.500000,0.000000,220,230,240,240,260,280,320,340,550,550,550,487,0,220.0,230.39917967167972,191.20159999874886,550.2761999960057,134.6447638603696
1749224181,10,,Aggregated,4.300000,0.000000,220,230,240,240,260,280,320,340,550,550,550,490,0,220.0,230.3393187757156,191.20159999874886,550.2761999960057,134.62857142857143
1749224182,10,,Aggregated,4.400000,0.000000,220,230,240,240,250,280,320,340,550,550,550,496,0,220.0,230.22244173408845,191.20159999874886,550.2761999960057,134.6209677419355
1749224183,10,,Aggregated,4.400000,0.000000,220,230,240,240,250,280,320,340,550,550,550,501,0,220.0,230.06114670680907,191.20159999874886,550.2761999960057,134.61477045908183
1749224184,10,,Aggregated,4.400000,0.000000,220,230,240,240,250,280,320,340,550,550,550,505,0,220.0,230.14932415862498,191.20159999874886,550.2761999960057,134.62970297029702
1749224185,10,,Aggregated,4.400000,0.000000,220,230,240,240,250,280,320,340,550,550,550,511,0,220.0,230.07833718217648,191.20159999874886,550.2761999960057,134.6379647749511
1749224186,10,,Aggregated,4.400000,0.000000,220,230,240,240,250,280,320,340,550,550,550,514,0,220.0,230.04548696512632,191.20159999874886,550.2761999960057,134.6420233463035
1749224187,10,,Aggregated,4.700000,0.000000,220,230,240,240,250,280,320,340,550,550,550,518,0,220.0,230.0372949808296,191.20159999874886,550.2761999960057,134.64671814671814
1749224188,10,,Aggregated,4.500000,0.000000,220,230,240,240,250,280,320,340,550,550,550,524,0,220.0,230.1495662215099,191.20159999874886,550.2761999960057,134.65076335877862
1749224189,10,,Aggregated,4.200000,0.000000,220,230,240,240,250,280,320,340,550,550,550,526,0,220.0,230.07814790888096,191.20159999874886,550.2761999960057,134.65209125475286
1749224190,10,,Aggregated,4.500000,0.000000,220,230,240,240,250,280,320,340,550,550,550,532,0,220.0,230.20437631588774,191.20159999874886,550.2761999960057,134.6578947368421
1749224191,10,,Aggregated,4.500000,0.000000,220,230,240,240,250,280,320,340,550,550,550,536,0,220.0,230.18774421653865,191.20159999874886,550.2761999960057,134.63992537313433
1749224192,10,,Aggregated,4.400000,0.000000,220,230,240,240,250,280,320,340,550,550,550,539,0,220.0,230.1223810761843,191.20159999874886,550.2761999960057,134.6382189239332
1749224193,10,,Aggregated,4.400000,0.000000,220,230,240,240,250,280,320,340,550,550,550,543,0,220.0,229.88892523033724,191.20159999874886,550.2761999960057,134.63351749539595
1749224194,10,,Aggregated,4.600000,0.000000,220,230,240,240,250,280,320,340,550,550,550,549,0,220.0,229.81730309666074,191.20159999874886,550.2761999960057,134.62112932604737
1749224195,10,,Aggregated,4.300000,0.000000,220,230,240,240,250,280,320,340,550,550,550,552,0,220.0,229.73987971027267,191.20159999874886,550.2761999960057,134.6231884057971
1749224196,10,,Aggregated,4.500000,0.000000,220,230,240,240,250,280,320,340,550,550,550,558,0,220.0,229.7591566309547,191.20159999874886,550.2761999960057,134.63440860215053
1749224197,10,,Aggregated,4.500000,0.000000,220,230,240,240,250,280,320,340,550,550,550,561,0,220.0,229.68406648855074,191.20159999874886,550.2761999960057,134.62210338680927
1749224198,10,,Aggregated,4.100000,0.000000,220,230,240,240,250,280,320,340,550,550,550,566,0,220.0,229.63108427573923,191.20159999874886,550.2761999960057,134.613074204947
1749224199,10,,Aggregated,4.300000,0.000000,220,230,240,240,250,280,320,340,550,550,550,570,0,220.0,229.54395929836002,191.20159999874886,550.2761999960057,134.6017543859649
1749224200,10,,Aggregated,4.500000,0.000000,220,230,240,240,250,280,320,340,550,550,550,575,0,220.0,229.42868765228448,191.20159999874886,550.2761999960057,134.59826086956522
1749224201,10,,Aggregated,4.500000,0.000000,220,230,240,240,250,270,320,340,550,550,550,581,0,220.0,229.308970223851,191.20159999874886,550.2761999960057,134.6041308089501
1749224202,10,,Aggregated,4.400000,0.000000,220,230,240,240,250,270,320,340,550,550,550,586,0,220.0,229.2270820820108,191.20159999874886,550.2761999960057,134.61945392491467
1749224203,10,,Aggregated,4.400000,0.000000,220,230,240,240,250,270,320,340,550,550,550,591,0,220.0,229.05901590534648,191.20159999874886,550.2761999960057,134.5989847715736
1749224204,10,,Aggregated,4.700000,0.000000,220,230,240,240,250,270,320,340,550,550,550,597,0,220.0,229.20825678399953,191.20159999874886,550.2761999960057,134.60971524288107
1749224205,10,,Aggregated,4.700000,0.000000,220,230,240,240,250,270,320,330,550,550,550,601,0,220.0,229.14076821973273,190.8014000073308,550.2761999960057,134.6089850249584
1749224206,10,,Aggregated,4.700000,0.000000,220,230,240,240,250,270,320,330,550,550,550,604,0,220.0,229.06701721864698,190.8014000073308,550.2761999960057,134.61258278145695
1749224207,10,,Aggregated,4.600000,0.000000,220,230,240,240,250,270,320,330,550,550,550,611,0,220.0,229.12316873987623,190.8014000073308,550.2761999960057,134.61702127659575
1749224208,10,,Aggregated,4.700000,0.000000,220,230,240,240,250,270,320,330,550,550,550,617,0,220.0,229.18034700169346,190.8014000073308,550.2761999960057,134.6094003241491
1749224209,10,,Aggregated,5.000000,0.000000,220,230,240,240,250,270,320,330,550,550,550,622,0,220.0,229.156217202635,190.8014000073308,550.2761999960057,134.61736334405145
1749224210,10,,Aggregated,4.700000,0.000000,220,230,240,240,250,270,320,330,550,550,550,624,0,220.0,229.15915368594142,190.8014000073308,550.2761999960057,134.62339743589743
1749224211,10,,Aggregated,5.000000,0.000000,220,230,240,240,250,270,320,330,550,550,550,631,0,220.0,229.16936624410346,190.8014000073308,550.2761999960057,134.62282091917592
1749224212,10,,Aggregated,4.800000,0.000000,220,230,240,240,250,270,320,330,550,550,550,635,0,220.0,229.0447918110386,190.8014000073308,550.2761999960057,134.61732283464568
1749224213,10,,Aggregated,4.800000,0.000000,220,230,240,240,250,270,320,330,550,550,550,642,0,220.0,229.14450560746107,190.8014000073308,550.2761999960057,134.61682242990653
1749224214,10,,Aggregated,4.800000,0.000000,220,230,240,240,250,270,320,330,550,550,550,643,0,220.0,229.14546283046968,190.8014000073308,550.2761999960057,134.62052877138413
1749224215,10,,Aggregated,4.800000,0.000000,220,230,240,240,250,270,320,330,550,550,550,647,0,220.0,229.1037738794181,190.8014000073308,550.2761999960057,134.61823802163832
1749224216,10,,Aggregated,4.800000,0.000000,220,230,240,240,250,270,320,330,550,550,550,653,0,220.0,229.08248851451222,190.8014000073308,550.2761999960057,134.62021439509954
1749224217,10,,Aggregated,4.600000,0.000000,220,230,240,240,250,270,320,330,550,550,550,659,0,220.0,229.04993945363327,190.8014000073308,550.2761999960057,134.6267071320182
1749224218,10,,Aggregated,4.600000,0.000000,220,230,240,240,250,270,320,330,550,550,550,664,0,220.0,229.06538569265857,190.8014000073308,550.2761999960057,134.61897590361446
1749224219,10,,Aggregated,4.500000,0.000000,220,230,240,240,250,270,320,330,550,550,550,667,0,220.0,229.01686326825063,190.8014000073308,550.2761999960057,134.61469265367316
1749224220,10,,Aggregated,5.100000,0.000000,220,230,240,240,250,270,320,330,550,550,550,674,0,220.0,229.07445667644387,190.8014000073308,550.2761999960057,134.5979228486647
1749224221,10,,Aggregated,4.500000,0.000000,220,230,240,240,250,270,320,330,550,550,550,675,0,220.0,229.07583125914377,190.8014000073308,550.2761999960057,134.59703703703704
1749224222,10,,Aggregated,4.800000,0.000000,220,230,240,240,250,270,320,330,550,550,550,681,0,220.0,229.14929530096035,190.8014000073308,550.2761999960057,134.60352422907488
1749224223,10,,Aggregated,4.600000,0.000000,220,230,240,240,250,270,320,330,550,550,550,685,0,220.0,229.14621941596576,190.8014000073308,550.2761999960057,134.61021897810218
1749224224,10,,Aggregated,4.400000,0.000000,220,230,240,240,250,270,320,330,550,550,550,691,0,220.0,229.14595065115142,190.8014000073308,550.2761999960057,134.62228654124456
1749224225,10,,Aggregated,4.400000,0.000000,220,230,240,240,250,270,320,330,550,550,550,694,0,220.0,229.0879288183682,190.8014000073308,550.2761999960057,134.61815561959654
1749224226,10,,Aggregated,4.400000,0.000000,220,230,240,240,250,270,320,330,550,550,550,698,0,220.0,229.13682736383177,190.8014000073308,550.2761999960057,134.62750716332377
1749224227,10,,Aggregated,4.700000,0.000000,220,230,240,240,250,270,310,330,550,550,550,702,0,220.0,229.10997293442352,190.8014000073308,550.2761999960057,134.63390313390315
1749224228,10,,Aggregated,4.700000,0.000000,220,230,240,240,250,270,310,330,550,550,550,706,0,220.0,229.03916940503873,190.8014000073308,550.2761999960057,134.62889518413598
1749224229,10,,Aggregated,4.400000,0.000000,220,230,240,240,250,270,310,330,550,550,550,710,0,220.0,228.97524211260992,190.8014000073308,550.2761999960057,134.62112676056339
1749224230,10,,Aggregated,4.200000,0.000000,220,230,240,240,250,270,310,330,550,550,550,719,0,220.0,228.86017079265372,190.8014000073308,550.2761999960057,134.61335187760778
1749224231,10,,Aggregated,4.400000,0.000000,220,230,240,240,250,270,310,330,550,550,550,721,0,220.0,228.8772669901678,190.8014000073308,550.2761999960057,134.61442441054092
